"cep" "long" "lat"
82600055 -49.21574 -25.39499
82600056 -49.21574 -25.39499
82600057 -49.21132 -25.38816
82600059 -49.21155 -25.38669
82600060 -49.20915 -25.39252
82600070 -49.21072 -25.39211
82600080 -49.21079 -25.39398
82600090 -49.21317 -25.39025
82600100 -49.21317 -25.39025
82600110 -49.21222 -25.39193
82600120 -49.21211 -25.39313
82600130 -49.21329 -25.39324
82600140 -49.21473 -25.39108
82600150 -49.2159 -25.39122
82600160 -49.21692 -25.39247
82600170 -49.21619 -25.38907
82600180 -49.21692 -25.38991
82600190 -49.2159 -25.39122
82600200 -49.21692 -25.39247
82600210 -49.21561 -25.39347
82600220 -49.2189 -25.39034
82600230 -49.21808 -25.39104
82600240 -49.2199 -25.38854
82600250 -49.22195 -25.38912
82600260 -49.22195 -25.38912
82600270 -49.22152 -25.38998
82600280 -49.21964 -25.38918
82600290 -49.22001 -25.3914
82600300 -49.21797 -25.3933
82600310 -49.21913 -25.39341
82600320 -49.22067 -25.39335
82600323 -49.22055 -25.39407
82600330 -49.22055 -25.39407
82600360 -49.22062 -25.39554
82600365 -49.21574 -25.39499
82600370 -49.22302 -25.39816
82600380 -49.22603 -25.39348
82600390 -49.22677 -25.39475
82600410 -49.22586 -25.39577
82600450 -49.22333 -25.39725
82600460 -49.22256 -25.3973
82600470 -49.22182 -25.39728
82600480 -49.22048 -25.39909
82600490 -49.21977 -25.3989
82600500 -49.21574 -25.39499
82600510 -49.21887 -25.39689
82600520 -49.21772 -25.39835
82600530 -49.2172 -25.3981
82600540 -49.21716 -25.39621
82600560 -49.21599 -25.39589
82600570 -49.21547 -25.3954
82600580 -49.21518 -25.39491
82600590 -49.21547 -25.3954
82600600 -49.21573 -25.39585
82600610 -49.21608 -25.39639
82600620 -49.21638 -25.39688
82600630 -49.2167 -25.39736
82600640 -49.217 -25.39785
82600650 -49.21638 -25.39688
82600660 -49.217 -25.39921
82600680 -49.21828 -25.4001
82600682 -49.21574 -25.39499
82600690 -49.21921 -25.40219
82600700 -49.21781 -25.40141
82600710 -49.21781 -25.40141
82600730 -49.21574 -25.39499
82620010 -49.23142 -25.38483
82620035 -49.22828 -25.38561
82620045 -49.22823 -25.38399
82620050 -49.22733 -25.38334
82620060 -49.22641 -25.38264
82620070 -49.22632 -25.37938
82620080 -49.22589 -25.37986
82620090 -49.22638 -25.38101
82620100 -49.22326 -25.37956
82620110 -49.22551 -25.38198
82620120 -49.22556 -25.38363
82620130 -49.22469 -25.3846
82620140 -49.22208 -25.3842
82620150 -49.22081 -25.38201
82620170 -49.22471 -25.38735
82620190 -49.22129 -25.38678
82620200 -49.22094 -25.38576
82620210 -49.22204 -25.3859
82620220 -49.21921 -25.38411
82620230 -49.21952 -25.38233
82620250 -49.22466 -25.38297
82620260 -49.22461 -25.38133
82620265 -49.22371 -25.38067
82620270 -49.22281 -25.38
82620280 -49.22195 -25.37939
82620290 -49.22105 -25.37873
82620300 -49.22081 -25.38201
82620302 -49.2189 -25.38271
82620304 -49.21541 -25.38654
82620306 -49.21697 -25.38486
82620308 -49.21647 -25.38635
82620310 -49.22044 -25.38385
82620320 -49.22143 -25.38157
82620340 -49.22586 -25.37826
82620350 -49.22321 -25.37633
82620355 -49.22081 -25.38201
82620360 -49.22081 -25.38201
82620380 -49.22081 -25.38201
82620410 -49.22415 -25.37682
82620420 -49.2239 -25.37684
82630030 -49.21885 -25.37954
82630040 -49.2104 -25.38259
82630045 -49.21282 -25.38032
82630048 -49.21068 -25.37373
82630050 -49.21068 -25.37373
82630060 -49.21683 -25.38263
82630070 -49.21608 -25.38262
82630080 -49.21541 -25.38154
82630090 -49.21472 -25.38179
82630100 -49.21685 -25.38109
82630110 -49.21862 -25.38179
82630120 -49.21754 -25.3826
82630130 -49.21112 -25.38366
82630140 -49.21191 -25.38476
82630143 -49.21068 -25.37373
82630145 -49.21068 -25.37373
82630150 -49.21476 -25.38341
82630160 -49.21325 -25.37483
82630170 -49.21149 -25.37586
82630172 -49.20995 -25.37674
82630180 -49.21588 -25.37357
82630190 -49.21656 -25.37389
82630195 -49.21068 -25.37373
82630200 -49.21516 -25.37331
82630210 -49.21516 -25.37331
82630220 -49.2133 -25.3722
82630230 -49.21269 -25.37105
82630240 -49.21412 -25.37087
82630242 -49.21068 -25.37373
82630250 -49.21169 -25.37055
82630260 -49.21072 -25.37085
82630270 -49.21083 -25.37184
82630280 -49.20903 -25.3748
82630290 -49.2097 -25.37144
82630292 -49.21068 -25.37373
82630293 -49.20891 -25.37277
82630294 -49.21002 -25.37184
82630295 -49.21095 -25.37316
82630300 -49.21364 -25.38383
82630304 -49.21068 -25.37373
82630305 -49.21068 -25.37373
82630306 -49.21068 -25.37373
82630307 -49.25631 -25.48293
82630308 -49.21068 -25.37373
82630310 -49.2128 -25.38429
82630312 -49.2104 -25.38259
82630320 -49.21062 -25.37002
82630330 -49.21011 -25.37142
82630340 -49.20905 -25.36992
82630350 -49.20807 -25.36931
82630360 -49.20905 -25.36992
82630370 -49.21024 -25.36756
82630380 -49.20784 -25.3678
82630390 -49.20881 -25.3677
82630400 -49.20961 -25.36747
82630410 -49.21002 -25.36697
82630420 -49.2118 -25.36658
82630430 -49.21068 -25.37373
82630440 -49.21002 -25.36697
82630450 -49.2118 -25.36658
82630460 -49.21262 -25.36686
82630470 -49.21068 -25.37373
82630480 -49.20967 -25.36917
82630490 -49.21068 -25.37373
82630492 -49.21541 -25.3742
82630494 -49.2199 -25.37552
82630496 -49.22161 -25.37681
82630500 -49.21558 -25.36957
82630510 -49.2156 -25.37094
82630520 -49.21559 -25.36839
82630530 -49.21961 -25.36723
82630540 -49.21882 -25.36898
82630550 -49.21925 -25.36989
82630560 -49.21623 -25.36742
82630562 -49.21068 -25.37373
82630564 -49.21068 -25.37373
82630566 -49.21068 -25.37373
82630570 -49.21605 -25.36566
82630572 -49.21068 -25.37373
82630575 -49.21068 -25.37373
82630576 -49.21068 -25.37373
82630577 -49.21068 -25.37373
82630578 -49.21068 -25.37373
82630579 -49.21068 -25.37373
82630580 -49.21707 -25.36618
82630582 -49.21068 -25.37373
82630583 -49.21068 -25.37373
82630590 -49.21661 -25.36471
82630600 -49.21419 -25.37026
82630630 -49.21491 -25.37124
82630650 -49.21636 -25.3683
82630660 -49.21249 -25.37138
82630690 -49.21847 -25.37549
82630700 -49.21882 -25.36898
82630720 -49.21765 -25.37867
82630730 -49.22156 -25.37461
82640000 -49.236 -25.3773
82640010 -49.2347 -25.37051
82640020 -49.22837 -25.37347
82640030 -49.227 -25.37589
82640040 -49.22614 -25.37798
82640050 -49.2277 -25.37812
82640060 -49.22942 -25.37728
82640070 -49.23266 -25.37574
82640080 -49.227 -25.37589
82640090 -49.22782 -25.37528
82640100 -49.2292 -25.37554
82640110 -49.22927 -25.37831
82640120 -49.22942 -25.37728
82640130 -49.23026 -25.37571
82640140 -49.23195 -25.37629
82640150 -49.23383 -25.37487
82640160 -49.22838 -25.38043
82640170 -49.23236 -25.37762
82640180 -49.23062 -25.38137
82640182 -49.236 -25.3773
82640190 -49.23153 -25.38194
82640200 -49.23327 -25.3817
82640210 -49.23422 -25.38233
82640220 -49.23327 -25.3817
82640230 -49.23363 -25.37949
82640240 -49.23128 -25.37548
82640250 -49.23308 -25.3781
82640260 -49.23363 -25.37847
82640270 -49.23308 -25.3781
82640280 -49.23515 -25.3779
82640290 -49.23575 -25.37827
82640300 -49.23634 -25.37864
82640310 -49.2375 -25.37889
82640320 -49.23515 -25.3779
82640330 -49.23692 -25.3773
82640340 -49.23787 -25.38019
82640350 -49.24022 -25.37953
82640360 -49.23832 -25.37706
82640370 -49.23968 -25.37702
82640380 -49.23286 -25.38383
82640390 -49.23439 -25.38395
82640400 -49.23884 -25.37816
82640410 -49.24009 -25.37865
82640420 -49.23963 -25.37608
82640430 -49.23701 -25.37536
82640432 -49.236 -25.3773
82640434 -49.236 -25.3773
82640440 -49.24085 -25.37377
82640450 -49.23963 -25.37608
82640460 -49.24043 -25.37689
82640470 -49.2422 -25.37699
82640480 -49.24373 -25.37677
82640500 -49.24287 -25.3743
82640510 -49.24368 -25.37253
82640520 -49.24455 -25.37242
82640540 -49.24213 -25.37371
82640550 -49.24119 -25.37258
82640560 -49.23929 -25.37207
82640570 -49.23915 -25.37374
82640580 -49.23855 -25.37127
82640590 -49.236 -25.37319
82640610 -49.23584 -25.3719
82640620 -49.23602 -25.37042
82640630 -49.23469 -25.37578
82640640 -49.24013 -25.37145
82640650 -49.22954 -25.37533
82640660 -49.23209 -25.38298
82640670 -49.23692 -25.3773
82640680 -49.23923 -25.37755
82640690 -49.23782 -25.37682
82640710 -49.2358 -25.3763
82650010 -49.24105 -25.38197
82650020 -49.24183 -25.38177
82650030 -49.24154 -25.38091
82650040 -49.24183 -25.38177
82650050 -49.24407 -25.38403
82650060 -49.2436 -25.38188
82650070 -49.24443 -25.38127
82650080 -49.24507 -25.38084
82650090 -49.24606 -25.38004
82650095 -49.24613 -25.3709
82650100 -49.24463 -25.3836
82650110 -49.24589 -25.38184
82650120 -49.24507 -25.38084
82650130 -49.24519 -25.37906
82650140 -49.2435 -25.37872
82650150 -49.24388 -25.37762
82650160 -49.24522 -25.37727
82650170 -49.24554 -25.37873
82650180 -49.24653 -25.37791
82650190 -49.24769 -25.38041
82650200 -49.24805 -25.3801
82650210 -49.24844 -25.37981
82650220 -49.24857 -25.37801
82650230 -49.248 -25.37845
82650250 -49.247 -25.37585
82650260 -49.24771 -25.37548
82650270 -49.24655 -25.3755
82650280 -49.24821 -25.37496
82650290 -49.24871 -25.37441
82650300 -49.24871 -25.37441
82650310 -49.24768 -25.37454
82650320 -49.24682 -25.37386
82650330 -49.25147 -25.37129
82650340 -49.2512 -25.37018
82650350 -49.24997 -25.36967
82650360 -49.25147 -25.37129
82650370 -49.25018 -25.36907
82650380 -49.25058 -25.36949
82650390 -49.25162 -25.36985
82650400 -49.25214 -25.36834
82650410 -49.25215 -25.36754
82650420 -49.25128 -25.3676
82650430 -49.24885 -25.36952
82650432 -49.24613 -25.3709
82650440 -49.24619 -25.36934
82650450 -49.24619 -25.36934
82650460 -49.2443 -25.37011
82650470 -49.24656 -25.37171
82650480 -49.2437 -25.36953
82650490 -49.24485 -25.36959
82650500 -49.24589 -25.36798
82650505 -49.24827 -25.37005
82650510 -49.2437 -25.36953
82650520 -49.2368 -25.36556
82650530 -49.24112 -25.36547
82650550 -49.24275 -25.36568
82650560 -49.24322 -25.3662
82650580 -49.24225 -25.36513
82700000 -49.25627 -25.36939
82700010 -49.26029 -25.37578
82700020 -49.26095 -25.37605
82700030 -49.26142 -25.3762
82700040 -49.26204 -25.37562
82700050 -49.26264 -25.37709
82700070 -49.26185 -25.37895
82700075 -49.26201 -25.37964
82700080 -49.26147 -25.37806
82700090 -49.26097 -25.37798
82700100 -49.26047 -25.37792
82700110 -49.25999 -25.37777
82700120 -49.2595 -25.37756
82700130 -49.25888 -25.37859
82700140 -49.25966 -25.37622
82700150 -49.25852 -25.37741
82700160 -49.25788 -25.37848
82700170 -49.25739 -25.37842
82700180 -49.2569 -25.37841
82700200 -49.25638 -25.37833
82700210 -49.25588 -25.37827
82700220 -49.25608 -25.37664
82700230 -49.25662 -25.37635
82700240 -49.25712 -25.37639
82700250 -49.25766 -25.37606
82700260 -49.25817 -25.37611
82700265 -49.25627 -25.36939
82700270 -49.25805 -25.37368
82700290 -49.2597 -25.3734
82700300 -49.25805 -25.37368
82700310 -49.25688 -25.37388
82700320 -49.25466 -25.37556
82700330 -49.25312 -25.37364
82700340 -49.25232 -25.37438
82700350 -49.25281 -25.37451
82700360 -49.25466 -25.37556
82700370 -49.25248 -25.37545
82700372 -49.2542 -25.37705
82700380 -49.25248 -25.37545
82700390 -49.252 -25.37531
82700400 -49.25149 -25.37515
82700410 -49.25116 -25.37461
82700420 -49.24926 -25.37925
82700430 -49.25562 -25.37313
82700440 -49.25576 -25.37226
82700450 -49.25404 -25.37125
82700460 -49.25475 -25.37036
82700470 -49.25385 -25.36964
82700480 -49.25501 -25.37121
82700490 -49.25576 -25.37226
82700500 -49.25582 -25.37568
82700510 -49.25677 -25.37012
82700540 -49.25756 -25.37067
82700550 -49.25756 -25.37067
82700560 -49.25559 -25.36978
82700570 -49.26217 -25.37444
82700580 -49.25475 -25.37036
82700610 -49.26061 -25.37675
82700620 -49.25653 -25.37703
82700630 -49.2595 -25.37749
82700650 -49.25608 -25.37664
82700670 -49.25788 -25.3692
82700680 -49.26048 -25.37781
82700690 -49.26142 -25.3762
82700700 -49.25766 -25.37606
82700710 -49.26147 -25.37806
82700900 -49.25627 -25.36939
82710000 -49.25627 -25.35471
82710010 -49.25885 -25.36747
82710040 -49.25685 -25.36819
82710062 -49.25484 -25.36779
82710070 -49.25651 -25.36511
82710080 -49.25279 -25.36445
82710082 -49.25316 -25.365
82710090 -49.25363 -25.36425
82710100 -49.25112 -25.36259
82710110 -49.25112 -25.36343
82710150 -49.25078 -25.36063
82710160 -49.24697 -25.35621
82710170 -49.24656 -25.35681
82710172 -49.24642 -25.35592
82710180 -49.24772 -25.35575
82710190 -49.26048 -25.35914
82710200 -49.26092 -25.35848
82710210 -49.26048 -25.35914
82710220 -49.26031 -25.35838
82710230 -49.25862 -25.35817
82710240 -49.2575 -25.35787
82710250 -49.26236 -25.35476
82710260 -49.25796 -25.35379
82710270 -49.25951 -25.35451
82710280 -49.26031 -25.35536
82710290 -49.25934 -25.35645
82710300 -49.25872 -25.3563
82710310 -49.25811 -25.35614
82710320 -49.25934 -25.35506
82710330 -49.25827 -25.35323
82710340 -49.25943 -25.35296
82710350 -49.25482 -25.35153
82710360 -49.25446 -25.35054
82710370 -49.25328 -25.35085
82710380 -49.25287 -25.35152
82710390 -49.25328 -25.35085
82710400 -49.25371 -25.35018
82710410 -49.25829 -25.35021
82710412 -49.25627 -25.35471
82710414 -49.25627 -25.35471
82710420 -49.25875 -25.35487
82710430 -49.25794 -25.35464
82710440 -49.25914 -25.35348
82710460 -49.25627 -25.35471
82710470 -49.25982 -25.35339
82710480 -49.26048 -25.35519
82710500 -49.25872 -25.3563
82710520 -49.25649 -25.35272
82710991 -49.25627 -25.35471
82720000 -49.23094 -25.36093
82720010 -49.22022 -25.36893
82720020 -49.22146 -25.3646
82720030 -49.22129 -25.36649
82720035 -49.23094 -25.36093
82720040 -49.22224 -25.36642
82720042 -49.23094 -25.36093
82720044 -49.23094 -25.36093
82720050 -49.22378 -25.36619
82720060 -49.22357 -25.36502
82720070 -49.22461 -25.36538
82720080 -49.22378 -25.36619
82720090 -49.22486 -25.36678
82720100 -49.22449 -25.36469
82720110 -49.22577 -25.36523
82720120 -49.2285 -25.36301
82720130 -49.2265 -25.36301
82720140 -49.22841 -25.36538
82720150 -49.22794 -25.36679
82720160 -49.22794 -25.36679
82720170 -49.22892 -25.36621
82720180 -49.22862 -25.36779
82720190 -49.22934 -25.36742
82720200 -49.22862 -25.36779
82720202 -49.23094 -25.36093
82720210 -49.23249 -25.36649
82720220 -49.23582 -25.3668
82720230 -49.23321 -25.36729
82720240 -49.23152 -25.36521
82720245 -49.22874 -25.36464
82720250 -49.22919 -25.36355
82720260 -49.23298 -25.36399
82720270 -49.2316 -25.36349
82720280 -49.2316 -25.36349
82720290 -49.23066 -25.36317
82720300 -49.23194 -25.3627
82720310 -49.23116 -25.36243
82720320 -49.23093 -25.36064
82720330 -49.23145 -25.35991
82720340 -49.22848 -25.35907
82720350 -49.24036 -25.35777
82720360 -49.24029 -25.35437
82720365 -49.23786 -25.35389
82720370 -49.22108 -25.36892
82720390 -49.23371 -25.36452
82720400 -49.22704 -25.36405
82720410 -49.23355 -25.35488
82720414 -49.23457 -25.37108
82720420 -49.23197 -25.37135
82720430 -49.23489 -25.36883
82720450 -49.22012 -25.37007
82720460 -49.23311 -25.35816
82720470 -49.23448 -25.35711
82720480 -49.23251 -25.36293
82720490 -49.23417 -25.36659
82720520 -49.22704 -25.36405
82720530 -49.22354 -25.36936
82720540 -49.23321 -25.36729
82800000 -49.22081 -25.43091
82800010 -49.22187 -25.42758
82800040 -49.22646 -25.4297
82800050 -49.22565 -25.43094
82800060 -49.22593 -25.43307
82800065 -49.22384 -25.43194
82800070 -49.22603 -25.43385
82800080 -49.22957 -25.43374
82800090 -49.23078 -25.43444
82800100 -49.22817 -25.43535
82800110 -49.22159 -25.4314
82800112 -49.22071 -25.4315
82800120 -49.22276 -25.43206
82800130 -49.22384 -25.43194
82800140 -49.22479 -25.43184
82800150 -49.22455 -25.4299
82800160 -49.22575 -25.43173
82800180 -49.22772 -25.4318
82800210 -49.22081 -25.43091
82800220 -49.22782 -25.43724
82800230 -49.22872 -25.43915
82800240 -49.22081 -25.43091
82800250 -49.23289 -25.44041
82800260 -49.23264 -25.4377
82800270 -49.23111 -25.43747
82800280 -49.23031 -25.43696
82800290 -49.22954 -25.43455
82800300 -49.22782 -25.43724
82800310 -49.22633 -25.43664
82800330 -49.22722 -25.43872
82800340 -49.22456 -25.43544
82800350 -49.22356 -25.43689
82800360 -49.22297 -25.43711
82800380 -49.21837 -25.43296
82800981 -49.22081 -25.43091
82810000 -49.21195 -25.43895
82810010 -49.22208 -25.43915
82810020 -49.21723 -25.4413
82810030 -49.21778 -25.44048
82810040 -49.21992 -25.4389
82810050 -49.21353 -25.44174
82810060 -49.21567 -25.44021
82810070 -49.2162 -25.43936
82810080 -49.21595 -25.43886
82810090 -49.2189 -25.43695
82810100 -49.21568 -25.43835
82810110 -49.2226 -25.43829
82810120 -49.22181 -25.43864
82810130 -49.2222 -25.43566
82810140 -49.22193 -25.43517
82810150 -49.21839 -25.43597
82810160 -49.21678 -25.43666
82810170 -49.2149 -25.43691
82810180 -49.21328 -25.43761
82810190 -49.21778 -25.44048
82810200 -49.21616 -25.44117
82810210 -49.21065 -25.44003
82810220 -49.21839 -25.43597
82810230 -49.21171 -25.43833
82810240 -49.21302 -25.43711
82810260 -49.2096 -25.43808
82810270 -49.21733 -25.434
82810280 -49.21147 -25.43603
82810290 -49.21198 -25.43519
82810300 -49.21009 -25.4354
82810310 -49.21434 -25.43218
82810330 -49.21556 -25.43071
82810340 -49.21676 -25.43058
82810350 -49.22983 -25.4285
82810360 -49.21575 -25.43286
82810370 -49.21352 -25.43255
82810390 -49.21202 -25.437
82810400 -49.21171 -25.43833
82810410 -49.21114 -25.43365
82810420 -49.2106 -25.43263
82810430 -49.20983 -25.43674
82810440 -49.21065 -25.44003
82810450 -49.21089 -25.44232
82810460 -49.20687 -25.43683
82810461 -49.21195 -25.43895
82810462 -49.21195 -25.43895
82810463 -49.21195 -25.43895
82810464 -49.21195 -25.43895
82810480 -49.20824 -25.43745
82810490 -49.20661 -25.43261
82810491 -49.21195 -25.43895
82810493 -49.21195 -25.43895
82810494 -49.21195 -25.43895
82810495 -49.21195 -25.43895
82810496 -49.21195 -25.43895
82810497 -49.21195 -25.43895
82810500 -49.20876 -25.44026
82810510 -49.2093 -25.44123
82810520 -49.20429 -25.44046
82810530 -49.20583 -25.43854
82810540 -49.20631 -25.43832
82810550 -49.20657 -25.43621
82810560 -49.20661 -25.4418
82810570 -49.20556 -25.43806
82810580 -49.20521 -25.44117
82810590 -49.20432 -25.44159
82810600 -49.20386 -25.44179
82810602 -49.21195 -25.43895
82810606 -49.21195 -25.43895
82810608 -49.21195 -25.43895
82810610 -49.2146 -25.43823
82810620 -49.20363 -25.44244
82810630 -49.21672 -25.4385
82810640 -49.21195 -25.43895
82810650 -49.20363 -25.44244
82810660 -49.21195 -25.43895
82810670 -49.21356 -25.43814
82810680 -49.21678 -25.43303
82810690 -49.20586 -25.43486
82810700 -49.2093 -25.43756
82810710 -49.20625 -25.43561
82810720 -49.21005 -25.43161
82810730 -49.20352 -25.43761
82810740 -49.21687 -25.43138
82810750 -49.20559 -25.44045
82810760 -49.21195 -25.43895
82810770 -49.22067 -25.43558
82820000 -49.21068 -25.41285
82820010 -49.21068 -25.41285
82820020 -49.21068 -25.41285
82820030 -49.21068 -25.41285
82820040 -49.19918 -25.40831
82820050 -49.21068 -25.41285
82820060 -49.21068 -25.41285
82820070 -49.20062 -25.41357
82820080 -49.21068 -25.41285
82820090 -49.21068 -25.41285
82820100 -49.21068 -25.41285
82820110 -49.21068 -25.41285
82820120 -49.21068 -25.41285
82820130 -49.21068 -25.41285
82820140 -49.21068 -25.41285
82820150 -49.21068 -25.41285
82820160 -49.20985 -25.41876
82820170 -49.21149 -25.41793
82820180 -49.21402 -25.41533
82820190 -49.21068 -25.41285
82820200 -49.21068 -25.41285
82820210 -49.21068 -25.41285
82820215 -49.20662 -25.42741
82820220 -49.21068 -25.41285
82820230 -49.21068 -25.41285
82820240 -49.21068 -25.41285
82820250 -49.21068 -25.41285
82820260 -49.21068 -25.41285
82820270 -49.21068 -25.41285
82820280 -49.21068 -25.41285
82820290 -49.20345 -25.41306
82820295 -49.21068 -25.41285
82820300 -49.21068 -25.41285
82820310 -49.20249 -25.4096
82820320 -49.21068 -25.41285
82820330 -49.20945 -25.4168
82820340 -49.21336 -25.4186
82820350 -49.21192 -25.41703
82820360 -49.21227 -25.41632
82820370 -49.21369 -25.41603
82820380 -49.21294 -25.4149
82820390 -49.21325 -25.41419
82820400 -49.21357 -25.41353
82820410 -49.21545 -25.41505
82820420 -49.21686 -25.41482
82820430 -49.21924 -25.41343
82820440 -49.2203 -25.41479
82820450 -49.22177 -25.41536
82820460 -49.22255 -25.41733
82820470 -49.22195 -25.41869
82820475 -49.21068 -25.41285
82820480 -49.22114 -25.41675
82820490 -49.21889 -25.41423
82820500 -49.21924 -25.41343
82820510 -49.22093 -25.41345
82820580 -49.22379 -25.41841
82820590 -49.2196 -25.40912
82820990 -49.21068 -25.41285
82821002 -49.20988 -25.42898
82821010 -49.21076 -25.42676
82821012 -49.21068 -25.42752
82821020 -49.21697 -25.42156
82821030 -49.21605 -25.42381
82840000 -49.20562 -25.40138
82840010 -49.21044 -25.40639
82840020 -49.21817 -25.40937
82840030 -49.21676 -25.40963
82840040 -49.2151 -25.40341
82840050 -49.21212 -25.40486
82840060 -49.21282 -25.40502
82840070 -49.21351 -25.40518
82840080 -49.2142 -25.40534
82840090 -49.21488 -25.4055
82840100 -49.21567 -25.40447
82840110 -49.21614 -25.40547
82840120 -49.217 -25.40568
82840123 -49.21778 -25.40587
82840125 -49.20562 -25.40138
82840130 -49.217 -25.40568
82840140 -49.20951 -25.40292
82840150 -49.20842 -25.40249
82840160 -49.20795 -25.40072
82840162 -49.21015 -25.39607
82840170 -49.20749 -25.39898
82840180 -49.20578 -25.39988
82840190 -49.20466 -25.39945
82840200 -49.20422 -25.3977
82840210 -49.20248 -25.3986
82840220 -49.20075 -25.39951
82840230 -49.19967 -25.39908
82840240 -49.19919 -25.39731
82840250 -49.1981 -25.39689
82840260 -49.19573 -25.39911
82840264 -49.20562 -25.40138
82840270 -49.20484 -25.40737
82840280 -49.20562 -25.40138
82840290 -49.20656 -25.40648
82840300 -49.20389 -25.40386
82840310 -49.20342 -25.4021
82840320 -49.20512 -25.40123
82840330 -49.20466 -25.39945
82840340 -49.2053 -25.39812
82840350 -49.20702 -25.39723
82840360 -49.20562 -25.40138
82840370 -49.20869 -25.39788
82840380 -49.20652 -25.39548
82840390 -49.20603 -25.39371
82840410 -49.20562 -25.40138
82840420 -49.20773 -25.39282
82840423 -49.20562 -25.40138
82840430 -49.20398 -25.39127
82840440 -49.20501 -25.39005
82840450 -49.20501 -25.39005
82840460 -49.21425 -25.40942
82840470 -49.21393 -25.41009
82840480 -49.21676 -25.40963
82840500 -49.21928 -25.4098
82840510 -49.21784 -25.41004
82840520 -49.21314 -25.409
82840540 -49.212 -25.40855
82860000 -49.20055 -25.38502
82860010 -49.20055 -25.38502
82860020 -49.20055 -25.38502
82860030 -49.20055 -25.38502
82860040 -49.20055 -25.38502
82860050 -49.20055 -25.38502
82860060 -49.20055 -25.38502
82860070 -49.20055 -25.38502
82860080 -49.20055 -25.38502
82860090 -49.20055 -25.38502
82860100 -49.20055 -25.38502
82860110 -49.20055 -25.38502
82860130 -49.20055 -25.38502
82860150 -49.20055 -25.38502
82860160 -49.20055 -25.38502
82860170 -49.20055 -25.38502
82860180 -49.20055 -25.38502
82860190 -49.20055 -25.38502
82860210 -49.20055 -25.38502
82860220 -49.20055 -25.38502
82860223 -49.20055 -25.38502
82860230 -49.20055 -25.38502
82860240 -49.20055 -25.38502
82860250 -49.20055 -25.38502
82860260 -49.20055 -25.38502
82860270 -49.20055 -25.38502
82860280 -49.20055 -25.38502
82860290 -49.20055 -25.38502
82860300 -49.20055 -25.38502
82860310 -49.20055 -25.38502
82860320 -49.19622 -25.3865
82860330 -49.20055 -25.38502
82860340 -49.19505 -25.38575
82860350 -49.20055 -25.38502
82860360 -49.20055 -25.38502
82860370 -49.1957 -25.38646
82860380 -49.19673 -25.38627
82860384 -49.20055 -25.38502
82860390 -49.20055 -25.38502
82860400 -49.19761 -25.3871
82860410 -49.20055 -25.38502
82860440 -49.20055 -25.38502
82860460 -49.20055 -25.38502
82860470 -49.20055 -25.38502
82860480 -49.20055 -25.38502
82860490 -49.20055 -25.38502
82860500 -49.20055 -25.38502
82860510 -49.20055 -25.38502
82860520 -49.20055 -25.38502
82860530 -49.20055 -25.38502
82860540 -49.20055 -25.38502
82860550 -49.20055 -25.38502
82860560 -49.20055 -25.38502
82860570 -49.19828 -25.38756
82860572 -49.20055 -25.38502
82860574 -49.20055 -25.38502
82860580 -49.20055 -25.38502
82900000 -49.22207 -25.44478
82900010 -49.22243 -25.44021
82900020 -49.21378 -25.44371
82900030 -49.21531 -25.44457
82900040 -49.21583 -25.44436
82900050 -49.21795 -25.44501
82900060 -49.22125 -25.44795
82900070 -49.22289 -25.44759
82900080 -49.22156 -25.4434
82900090 -49.22287 -25.44429
82900100 -49.22441 -25.44538
82900110 -49.22363 -25.44247
82900120 -49.22564 -25.44483
82900130 -49.22508 -25.44183
82900140 -49.22779 -25.44385
82900150 -49.22765 -25.44206
82900160 -49.23147 -25.44382
82900170 -49.22656 -25.44112
82900180 -49.22599 -25.43936
82900190 -49.22494 -25.43926
82900200 -49.21883 -25.44179
82900210 -49.2194 -25.44438
82900212 -49.22207 -25.44478
82900220 -49.22117 -25.4444
82900230 -49.22399 -25.44313
82900240 -49.22222 -25.44458
82900250 -49.22564 -25.44483
82900260 -49.21985 -25.44581
82900270 -49.22721 -25.44574
82900280 -49.22207 -25.44478
82900290 -49.23134 -25.44512
82900300 -49.2321 -25.44229
82900305 -49.22207 -25.44478
82900310 -49.22978 -25.44551
82900315 -49.22207 -25.44478
82900320 -49.22828 -25.44684
82900322 -49.22207 -25.44478
82900330 -49.22914 -25.44713
82900335 -49.22207 -25.44478
82900340 -49.2272 -25.44722
82900342 -49.22207 -25.44478
82900350 -49.22798 -25.44957
82900352 -49.22207 -25.44478
82900360 -49.22565 -25.44947
82900365 -49.22207 -25.44478
82900370 -49.22536 -25.44989
82900380 -49.22638 -25.4508
82900390 -49.22449 -25.45051
82900392 -49.22207 -25.44478
82900400 -49.22494 -25.44921
82900410 -49.22341 -25.44852
82900415 -49.22207 -25.44478
82900420 -49.22207 -25.44478
82900430 -49.2276 -25.45053
82900440 -49.22207 -25.44478
82900450 -49.2276 -25.45053
82900460 -49.22207 -25.44478
82900470 -49.22207 -25.44478
82900480 -49.21829 -25.44564
82900510 -49.22207 -25.44478
82900520 -49.22207 -25.44478
82920000 -49.20562 -25.44539
82920010 -49.21415 -25.44575
82920020 -49.21555 -25.44704
82920030 -49.20851 -25.4457
82920040 -49.21103 -25.44563
82920050 -49.21048 -25.44719
82920060 -49.20792 -25.44724
82920070 -49.20877 -25.44837
82920080 -49.20734 -25.44879
82920090 -49.20705 -25.44956
